348;6;1;0
480;6;1;1
#0;0;1;2
#0;0;1;3
-177;-240;0;0
-177;-234;0;0
-177;-228;0;0
-177;-222;0;0
-177;-216;0;0
-177;-210;0;0
-177;-204;0;0
-177;-198;0;0
-177;-192;0;0
-177;-186;0;0
-177;-180;0;0
-177;-174;0;0
-177;-168;0;0
-177;-162;0;0
-177;-156;0;0
-177;-150;0;0
-177;-144;0;0
-177;-138;0;0
-177;-132;0;0
-177;-126;0;0
-177;-120;0;0
-177;-114;0;0
-177;-108;0;0
-177;-102;0;0
-177;-96;0;0
-177;-90;0;0
-177;-84;0;0
-177;-78;0;0
-177;-72;0;0
-177;-66;0;0
-177;-60;0;0
-177;-54;0;0
-177;-48;0;0
-177;-42;0;0
-177;-36;0;0
-177;-30;0;0
-177;-24;0;0
-177;-18;0;0
-177;-12;0;0
-177;-6.00000000000001;0;0
-177;0;0;0
-177;6.00000000000001;0;0
-177;12;0;0
-177;18;0;0
-177;24;0;0
-177;30;0;0
-177;36;0;0
-177;42;0;0
-177;48;0;0
-177;54;0;0
-177;60;0;0
-177;66;0;0
-177;72;0;0
-177;78;0;0
-177;84;0;0
-177;90;0;0
-177;96;0;0
-177;102;0;0
-177;108;0;0
-177;114;0;0
-177;120;0;0
-177;126;0;0
-177;132;0;0
-177;138;0;0
-177;144;0;0
-177;150;0;0
-177;156;0;0
-177;162;0;0
-177;168;0;0
-177;174;0;0
-177;180;0;0
-177;186;0;0
-177;192;0;0
-177;198;0;0
-177;204;0;0
-177;210;0;0
-177;216;0;0
-177;222;0;0
-177;228;0;0
-177;234;0;0
-177;240;0;0
-171;-240;0;0
-171;-234;0;0
-171;-228;0;0
-171;-222;0;0
-171;-216;0;0
-171;-210;0;0
-171;-204;0;0
-171;-198;0;0
-171;-192;0;0
-171;-186;0;0
-171;-180;0;0
-171;-174;0;0
-171;-168;0;0
-171;-162;0;0
-171;-156;0;0
-171;-150;0;0
-171;-144;0;0
-171;-138;0;0
-171;-132;0;0
-171;-126;0;0
-171;-120;0;0
-171;-114;0;0
-171;-108;0;0
-171;-102;0;0
-171;-96;0;0
-171;-90;0;0
-171;-84;0;0
-171;-78;0;0
-171;-72;0;0
-171;-66;0;0
-171;-60;0;0
-171;-54;0;0
-171;-48;0;0
-171;-42;0;0
-171;-36;0;0
-171;-30;0;0
-171;-24;0;0
-171;-18;0;0
-171;-12;0;0
-171;-6.00000000000001;0;0
-171;0;0;0
-171;6.00000000000001;0;0
-171;12;0;0
-171;18;0;0
-171;24;0;0
-171;30;0;0
-171;36;0;0
-171;42;0;0
-171;48;0;0
-171;54;0;0
-171;60;0;0
-171;66;0;0
-171;72;0;0
-171;78;0;0
-171;84;0;0
-171;90;0;0
-171;96;0;0
-171;102;0;0
-171;108;0;0
-171;114;0;0
-171;120;0;0
-171;126;0;0
-171;132;0;0
-171;138;0;0
-171;144;0;0
-171;150;0;0
-171;156;0;0
-171;162;0;0
-171;168;0;0
-171;174;0;0
-171;180;0;0
-171;186;0;0
-171;192;0;0
-171;198;0;0
-171;204;0;0
-171;210;0;0
-171;216;0;0
-171;222;0;0
-171;228;0;0
-171;234;0;0
-171;240;0;0
-165;-240;0;0
-165;-234;0;0
-165;-228;0;0
-165;-222;0;0
-165;-216;0;0
-165;-210;0;0
-165;-204;0;0
-165;-198;0;0
-165;-192;0;0
-165;-186;0;0
-165;-180;0;0
-165;-174;0;0
-165;-168;0;0
-165;-162;0;0
-165;-156;0;0
-165;-150;0;0
-165;-144;0;0
-165;-138;0;0
-165;-132;0;0
-165;-126;0;0
-165;-120;0;0
-165;-114;0;0
-165;-108;0;0
-165;-102;0;0
-165;-96;0;0
-165;-90;0;0
-165;-84;0;0
-165;-78;0;0
-165;-72;0;0
-165;-66;0;0
-165;-60;0;0
-165;-54;0;0
-165;-48;0;0
-165;-42;0;0
-165;-36;0;0
-165;-30;0;0
-165;-24;0;0
-165;-18;0;0
-165;-12;0;0
-165;-6.00000000000001;0;0
-165;0;0;0
-165;6.00000000000001;0;0
-165;12;0;0
-165;18;0;0
-165;24;0;0
-165;30;0;0
-165;36;0;0
-165;42;0;0
-165;48;0;0
-165;54;0;0
-165;60;0;0
-165;66;0;0
-165;72;0;0
-165;78;0;0
-165;84;0;0
-165;90;0;0
-165;96;0;0
-165;102;0;0
-165;108;0;0
-165;114;0;0
-165;120;0;0
-165;126;0;0
-165;132;0;0
-165;138;0;0
-165;144;0;0
-165;150;0;0
-165;156;0;0
-165;162;0;0
-165;168;0;0
-165;174;0;0
-165;180;0;0
-165;186;0;0
-165;192;0;0
-165;198;0;0
-165;204;0;0
-165;210;0;0
-165;216;0;0
-165;222;0;0
-165;228;0;0
-165;234;0;0
-165;240;0;0
-159;-240;0;0
-159;-234;0;0
-159;-228;0;0
-159;-222;0;0
-159;-216;0;0
